Id,Nombre d'étoiles,Commentaire,Date,Répondu
1800,5,"Rapidité,efficacité",21 mars 2022,0
1801,5,RecommandationMaison sérieuse délai de livraison respecté recommandée.,19 mars 2022,0
1802,1,Le produit acheté devait être des…Le produit acheté devait être des plaques d'isorel de 1.2 x 0.8 m au lieu de cela c'est du carton avec des plaques pliées en deux :  0.6 m x 0.8 mLe retour à mes frais coûte 27.00 € pour un remboursement de 36.00 €.Il va de soit que c'est la première et dernière fois que je commande chez vous et j'en parlerai à mon entourage qui font souvent des achats sur le net,19 mars 2022,0
1803,5,"livraison super rapidelivraison super rapide, en super bon état, des produits de bonne qualité qui répondent à mes attentes !",18 mars 2022,0
1804,5,Très satisfaiteLivraison rapide Kit bien étudié.,18 mars 2022,0
1805,4,Livré vite et bien.,18 mars 2022,0
1806,5,Service parfait !,18 mars 2022,0
1807,5,"Livraison très rapideLivraison très rapide, sous 24h",18 mars 2022,0
1808,5,Dommage que la livraison ne soit pas à…Dommage que la livraison ne soit pas à la hauteur de la qualité de vos cartons. Je les trouve parfaits et très faciles à monter. Je recommande.,18 mars 2022,0
1809,5,"Très bon serviceTrès bon service, rapide et ponctuel. Respect des engagements.Très satisfaite.",18 mars 2022,0
1810,5,Super livraison rapide,18 mars 2022,0
1811,5,Conforme et reçu en moins de 48h,18 mars 2022,0
1812,1,Je n'ai jamais reçu ma commande.Je n'ai jamais reçu ma commande.Le numéro de téléphone ne répond jamais.,18 mars 2022,0
1813,4,"les produits achetés sont top mais la…les produits achetés sont top mais la livraison ........ prévue sur une journée entière, difficile non? heureusement bon délai !",18 mars 2022,0
1814,3,"Carton livré mais emballage abîmé et ouvert sur côté.J’ai été satisfaite du délai de livraison, cependant mon carton était ouvert sur le côté et abîmé. Pas top !",18 mars 2022,0
1815,5,"Super, rien à redire !Commande facile, tout est simple et clair. Les tarifs sont attractifs.Ma commande a été expédiée ultra rapidement, et je l'ai reçue dans un délai record, bien emballée... dans un immense carton ^^Je suis donc pleinement satisfait de Carton Market, et au besoin, je repasserai commande chez eux sans hésitation.",04 mars 2022,0
1816,5,"SuperSuper, je recommande",17 mars 2022,0
1817,5,"Livraison à tempsLivraison à temps, aucun manquant , pas de colis endommagé. Le top !",17 mars 2022,0
1818,5,"Suite à un problème de livraisonSuite à un problème de livraison, appel au siège de la société: problème réglé dans la journée avec la société de livraison.Bravo et merci encore pour la disponibilité et la gentillesse de l'accueil!!!Je recommande vivement.",17 mars 2022,0
1819,4,la commande est conforme en revanche…la commande est conforme en revanche les cartons d'emballages etaient en tres mauvais état ... dommage car le service est rapide et les cartons commandés de tres bonnes qualites.,17 mars 2022,0
1820,5,Très bienTrès bien  conforme à mes attentes,17 mars 2022,0
1821,5,"NickelNickel , super cartons",17 mars 2022,0
1822,5,Très bon produitTrès bon produit. Se monte facilement et est solide. Je recommande,17 mars 2022,0
1823,5,"Excellente qualité de serviceExcellente qualité de service ! Bons produits !Une équipe de ""Top guns"" !A recommander",17 mars 2022,0
1824,5,Rien à dire livraison rapide,17 mars 2022,0
1825,5,"Excellent rapport qualité prixExcellent rapport qualité prix, matériel conforme à mon attente Livraison rapide",16 mars 2022,0
1826,5,Livraison dans les temps le tout en…Livraison dans les temps le tout en très bon état.,16 mars 2022,0
1827,4,Articles qui correspondaient aux…Articles qui correspondaient aux descriptifs,16 mars 2022,0
1828,5,Délai de livraison respectéeDélai de livraison respectée. Produits de qualité . Je recommande,16 mars 2022,0
1829,5,Bon choix de cartons reçus comme prévu,16 mars 2022,0
1830,5,excellentcela fait plusieurs commandes que je passe chez CartonMarket et je suis toujours très satisfaite.Livraison rapide et cartons impeccables,10 mars 2022,0
1831,3,"Livreurs en dessous de toutLivreurs en dessous de tout. Cessez avec dpd : impolis, mal formés.",16 mars 2022,0
1832,5,"Je recommande vivementJe recommande vivement, très très bon rapport qualité prix. Livraison très rapide sous 24/48h.",16 mars 2022,0
1833,5,"Très bienTrès bien, bonne qualité",16 mars 2022,0
1834,5,Livraison rapide et conforme à mes…Livraison rapide et conforme à mes attentes,16 mars 2022,0
1835,5,"Parfait livraison tres rapideParfait livraison tres rapide, livreur hyper sympa. Cartons de bonnes qualités",15 mars 2022,0
1836,5,Entreprise très professionnelle,15 mars 2022,0
1837,5,Parfait et rapide.,15 mars 2022,0
1838,5,Produits conformes à mon attenteProduits conformes à mon attente. Livraison ultra rapide,15 mars 2022,0
1839,5,Parfait !Parfait ! Livré en temps et en heure. Petit coup de fil 2 mn avant l'arrivée du colis.,15 mars 2022,0
1840,2,une bonne réactivité mais a oublié le…une bonne réactivité mais a oublié le scotch dans le kit.,15 mars 2022,0
1841,5,Tout est parfaitTout est parfait ! Livraison  rapide 24h00 ! Je recommande à  100%,15 mars 2022,0
1842,1,Carton reçu tout abîmé gondolerCarton reçu tout abîmé gondoler Très déçu,15 mars 2022,0
1843,4,Livraison rapideLivraison rapide.Un croisillon était endommagé à cause de la lanière plastique de l'emballage d'envoi mais ça n'a pas empêché à son bon fonctionnement,15 mars 2022,0
1844,5,Très satisfait,15 mars 2022,0
1845,1,Je n'ai jamais reçu ma commande.,15 mars 2022,0
1846,1,"Changez de transporteur !Les cartons sont de bonne facture. Par contre le transporteur (DPD) est vraiment incompétent. Des livreurs qui ne sonnent pas au domicile, des plages horaires pas du tout respectées, une aide en ligne catastrophique... J'ai mis 3 jours à récupérer des cartons ! Donc je ne recommande pas.",15 mars 2022,0
1847,5,"ImpeccableImpeccable, et bien propre ! Livraison rapide donc ++ A recommander",15 mars 2022,0
1848,5,Commande respectéeCommande respectéeAccueil téléphonique cordial Délai de livraison respecté,15 mars 2022,0
1849,4,Rapide et bonne qualitéTrès satisfaite de mes fournitures.,15 mars 2022,0
1850,5,Vraiment très bienVraiment très bien. Livraison très rapide. Cartons solides et de dimensions idéales. Ce qui manque c'est les indications de montage sur chaque carton.,14 mars 2022,0
1851,5,"Première expérience chez Carton MarketLivraison rapide, efficace, rien à signaler, merci ;)",08 mars 2022,0
1852,1,Dommage que le livreur est pris le…Dommage que le livreur est pris le rouleau adhésif. J'appelle ça du vol. Vos cartons sont très bien.,14 mars 2022,0
1853,4,"Les cartons sont parfaitLes cartons sont parfait, j'aurais souhaité des séparations un peu plus épaisses pour les verres.",14 mars 2022,0
1854,5,Livraison rapide et livreur très cordial,14 mars 2022,0
1855,4,Livraison produit  rapide et carton…Livraison produit  rapide et carton penderie pas assez large pour certains cintres .,14 mars 2022,0
1856,5,Tout était parfaitTout était parfait. Livraison rapide. Merci,14 mars 2022,0
1857,5,Rapidité de la livraisonRapidité de la livraison Les cartons sont de bonne qualité Tres pro !,14 mars 2022,0
1858,5,Très bien c'est tout à fait ce que…Très bien c'est tout à fait ce que j'attendais trop bien,14 mars 2022,0
1859,5,"Livraison rapideLivraison rapide, matériel de qualité et remis en main propre, impec !",01 mars 2022,0
1860,5,livraison très rapide  merci   …livraison très rapide  merci    cordialement,14 mars 2022,0
1861,5,"Site clairSite clair, tarif raisonnable et livraison rapideMerci",14 mars 2022,0
1862,5,"LIVRAISON RAPIDE ET QUALITE AU RDVLIVRAISON RAPIDE ET QUALITE AU RDVDes tarifs compétitifs, un emballage parfait.Bref je recommande ce site pour vos déménagements ou besoin de rangement en carte,",14 mars 2022,0
1863,5,"ENTREPRISE SERIEUSEdelai respecté, entreprise serieuse, qualite dans les produits livrés. A conseiller.",14 mars 2022,0
1864,5,Très bienLivraison en temps normal Bonne qualité Très bien,14 mars 2022,0
1865,4,Rien a redire sur les cartons bon…Rien a redire sur les cartons bon rapport qualité prix mais j'avais demandé à retirer le colis en dépôt cela a été impossible malgré ma demande et l affirmation de l interlocuteur carton market au téléphone,14 mars 2022,0
1866,5,Commandé la veille reçu chez moi le…Commandé la veille reçu chez moi le lendemain en moins de 24 heures bluffant et cartons reçu a la bonne dimension je recommande a quiconque,03 mars 2022,0
1867,5,"Livraison très rapideLivraison très rapide, cartons semblent de qualité et conforme à ma commande.",14 mars 2022,0
1868,4,"Service rapideService rapide, le livreur au top, la commande correspond complètement à mes attentes. Tarif correct. A recommander.",14 mars 2022,0
1869,5,Conforme à l attente.,14 mars 2022,0
1870,4,"Livré en un peu plus de 48hLivré en un peu plus de 48h, j'aurai apprécié d'être informé sur un créneau de livraison. Marchandise conforme rien à ajouter.",14 mars 2022,0
1871,5,BonjourBonjourla livraison  a été rapide et le suivi très appéciablemercicordialement,14 mars 2022,0
1872,2,"Service de livraison GLS peu orienté…Service de livraison GLS peu orienté client.Rappel dans la minute le livreur qui venait de tenter de me joindre. Ne répond plus.A déposé le colis (20 cartons) a l’autre bout de la ville, dans un point relais ouvert de 11h à 17h.Obligé de poser une demi journée de congés.",14 mars 2022,0
1873,5,Dimensions que je recherchaisDimensions que je recherchais. Très pratique,14 mars 2022,0
1874,5,"ParfaitRAS, envoie rapide, j'ai du reprogrammer ma livraison ils m'ont appelé pour être sur que tout était bien fait au niveau de leur transporteur. Très professionnel!",14 mars 2022,0
1875,4,"j’apprécie les tailles des cartons mais…j’apprécie les tailles des cartons mais les poignées cèdent trop facile, elles devraient être renforcées.",13 mars 2022,0
1876,5,Très efficace!,13 mars 2022,0
1877,5,rien de special a signaler pour moi…rien de special a signaler pour moi c'est parfait,12 mars 2022,0
1878,5,Transaction idéaleTransaction idéale. Parfait !,11 mars 2022,0
1879,5,ExcellentTrès proReçu 48 h après cde.Excellent,11 mars 2022,0
1880,5,Parfaitement livré et bien emballé.,11 mars 2022,0
1881,5,"Très bienTrès bien , livraison rapide, produits de bonne qualité , a recommander.",11 mars 2022,0
1882,5,Livraison très rapide.,11 mars 2022,0
1883,5,"RapideRapide, bien préparé et livré dans les temps... Bravo",07 mars 2022,0
1884,5,"Commande simpleCommande simple, paiment facile (Paypal), livraison très rapide",11 mars 2022,0
1885,5,J'ai eu un problème dans la livraison…J'ai eu un problème dans la livraison mais le vendeur à immédiatement règlé dans des délais trés réduits. Je recommande.,11 mars 2022,0
1886,5,"Tres satisfaitTres satisfait, libraison dans les temps et livreur efficace et sympathique",04 mars 2022,0
1887,5,commande satisfaite en moins de 24h.,11 mars 2022,0
1888,5,Rapide et efficace comme d'habitude :),10 mars 2022,0
1889,5,"livraison rapidelivraison rapide , en bonne etat , de qualité",10 mars 2022,0
1890,5,Livraison ultra rapide,10 mars 2022,0
1891,5,Rapide et efficace,10 mars 2022,0
1892,5,parfaitparfait ! je recommande,10 mars 2022,0
1893,5,tout est parfait !!,10 mars 2022,0
1894,5,Parfait de chez parfait et rapide !Parfait de chez parfait et rapide !Merci,10 mars 2022,0
1895,5,Très satisfaitePas le temps 'une autre fois.,10 mars 2022,0
1896,5,"Livraison rapide et soignéeLivraison rapide et soignée, l'article correspondait totalement à mon besoin :)",10 mars 2022,0
1897,5,"service très rapideservice très rapide, les cartons sont de très bonne qualité, site conseillé",10 mars 2022,0
1898,5,Produits conformes  et livraison super…Produits conformes  et livraison super rapide. A recommander,10 mars 2022,0
1899,5,Excellents produits livrés impeccables…Excellents produits livrés impeccables en un jour !j'avais déjà commandé et je recommande vraiment cette entreprise .,09 mars 2022,0
1900,5,parfait envoi très rapideparfait envoi très rapideseul souci avec GLS qui a livré en point relais alors que j'avais demandé a domicile,09 mars 2022,0
1901,5,extrêmement rapide et en parfait étatextrêmement rapide et en parfait état ! merci,09 mars 2022,0
1902,1,"Je n'ai toujours pas recu mes cartons…Je n'ai toujours pas recu mes cartons en raison d'une erreur d'envoi. J'ai du déménager en en achetant d'autres ailleurs, et je n'ai recu aucune notif ni appel quant à l'évolution de ma commande. J'ai envoyé un mail pour demander un remboursement, je n'ai recu aucune réponse.",09 mars 2022,0
1903,3,RetardArrivé avec une semaine de retard et incomplet.J’ai dû téléphoner;  Sinon au téléphone il sont gentils et rapides.,09 mars 2022,0
1904,5,"ParfaitSite clair, support à l'écoute, livraison rapide et qualité conformeNe pas hésiter à consulter les video pour certains montages (penderie)Très satisfait",09 mars 2022,0
1905,5,"SimpleSimple, rapide",09 mars 2022,0
1906,5,Très satisfaisant dans l'ensemble de la…Très satisfaisant dans l'ensemble de la logistique et le produit Rien a signaler,09 mars 2022,0
1907,5,tres satisfaite,08 mars 2022,0
1908,4,OK BONNE LIVRAISONBONNE LIVRAISON,08 mars 2022,0
1909,5,"Pratiques ,solides et peu chers",08 mars 2022,0
1910,5,Expédition et réception très rapideExpédition et réception très rapideProduit conforme à l'attendu,08 mars 2022,0
1911,5,en temps en heure et bon materiel !!,08 mars 2022,0
1912,5,Prise en compte et livraison de la…Prise en compte et livraison de la commande en 24 H. Super.,08 mars 2022,0
1913,5,COMMANDE et DELAIS RESPECTES,08 mars 2022,0
1914,5,SuperSuper! Rapide,08 mars 2022,0
1915,5,"Très bienBon prix, bon délais, bon produits",08 mars 2022,0
1916,5,Livraison rapideLivraison rapide Cartons extras,08 mars 2022,0
1917,5,BonjourBonjour. Toute est parfait. Merci beaucoup.,08 mars 2022,0
1918,4,Rapidité de livraison au topRapidité de livraison au top. Cartons moins épais que ceux que nous pouvons trouver dans un magasin de bricolage,08 mars 2022,0
1919,5,"ParfaitParfait, bon produit",07 mars 2022,0
1920,5,"Très bon siteC'est ma deuxième commande et je suis très satisfait de ce site ,articles très intéressants ,prix abordables ,envois rapides et soignés.Je le recommande chaudement.",07 mars 2022,0
1921,3,J ai reçu mon pack de cartons pour un…J ai reçu mon pack de cartons pour un t3 avec en plus un carton spécial écran plat très rapidement.( que j ai confondu avec un carton telescopique)mais une fois emballé  mon écran plat est bien protégé. Donc merci  de votre réponse  .,07 mars 2022,1
1922,5,Merci!Merci! Tout etait parfait!,07 mars 2022,0
1923,5,livraison très rapide et soignée.,07 mars 2022,0
1924,5,Tout s'est parfaitement bien passé!,07 mars 2022,0
1925,5,"Rien à signalerRien à signaler, les cartons sont arrives à bon port, en parfait état !",07 mars 2022,0
1926,5,Envoi ultra rapide!Envoi rapide,07 mars 2022,0
1927,5,Livraison  rapide  bons produits,07 mars 2022,0
1928,5,"ParfaitParfait, aucun problème.",07 mars 2022,0
1929,5,Correspond à ma demande.,07 mars 2022,0
1930,5,De très bonnes boîtes qualités…De très bonnes boîtes qualités efficacités,05 mars 2022,0
1931,5,Livraison extrême rapide et conforme à…Livraison extrême rapide et conforme à la commande,05 mars 2022,0
1932,5,très réactif commandes reçues le…très réactif commandes reçues le lendemain PARFAIT.,04 mars 2022,0
1933,5,Le contenu de la commande et la…Le contenu de la commande et la livraison sont très satisfaisants,17 février 2022,0
1934,5,"Commande bien emballéCommande bien emballé, livraison rapide, et produits exacte à description.Rien à reprocher.",04 mars 2022,0
1935,1,"Très très mauvaise experienceOn m'envois un mail avec une mauvaise adresse, je m'y rend, je dois trouver la bonne adresse. Une fois a la bonne adresse on me dit que mon colis est en point relais. J'ai fait des allers retours a blanc tout ca paracerque les informations sur leur suivis de colis sont mauvais. On m'a dit de joindre le service client pour être dédommager en particulier pour les frais de déplacement pour me rendre a leur adresse qui était mauvaise. Une fois le service client au téléphone, rien  a faire. Je ne recommanderai plus jamais et ne vous recommanderai a personne. Perte de temps, d'argent et de la mauvaise foi au téléphone.",04 mars 2022,0
1936,5,"RapideRapide, à l’écoute de leurs clients.Société sérieuse Délais respectés Merci beaucoup",04 mars 2022,0
1937,5,"satisfaiteBon suivi, bonne communication avec le livreur ...rien à redire",04 mars 2022,0
1938,4,Commande et livraison conforme à…Commande et livraison conforme à l'attendu.,18 février 2022,0
1939,3,"RAS commandeConcernant la qualité et la rapidité --> RAS, tout est superLe coût de la livraison reste très élevée néanmoins",04 mars 2022,0
1940,1,J avais demandé une livraison chez un…J avais demandé une livraison chez un ami car absente de mon domicile le jour où les livreurs sont passés. L agence de dépôt de ma région n en a pas tenu compte et je n ai jamais reçu les cartons pour le jour de mon déménagement !,04 mars 2022,0
1941,5,rien à dire c'est parfait,03 mars 2022,0
1942,5,Très rapide et les produits sont au top,03 mars 2022,0
1943,5,Super cartons très résistants et très…Super cartons très résistants et très bien pensés. Ils sont arrivés très vite. Parfait !,03 mars 2022,0
1944,5,Rapide sérieux et matériel de bonnes…Rapide sérieux et matériel de bonnes qualités,03 mars 2022,0
1945,5,Très satisfaitLivraison très rapide et bon carton,03 mars 2022,0
1946,5,"Livraison ultra rapideLivraison ultra rapide, carton de bonne qualité, très bon prix. Je recommande",02 mars 2022,0
1947,5,"Très bienTrès bien, rapide et bonne communication",02 mars 2022,0
1948,5,Très satisfait,02 mars 2022,0
1949,4,Très satisfaite,02 mars 2022,0
1950,5,"aucun soucisaucun soucis , tout est parfait",02 mars 2022,0
1951,3,J'ai acheté entre autre trois housses…J'ai acheté entre autre trois housses de protection pour matelas. Dommage qu elles ne ferment pas. Elles se résument donc à être d immenses sacs poubelle sans cordons !! 😕,02 mars 2022,0
1952,5,Très bien arrivée et rapide,01 mars 2022,0
1953,5,"Livraison rapide et soignéeLivraison rapide et soignée. Les  cartons sont de bonne qualité, solides .Parfait pour stocker de grands verres à vin.",01 mars 2022,0
1954,5,"Kit étudiantPour le kit étudiant, il faudrait juste un peu plus de papier bulles, mais commande et livraison très rapides.Je recommande.",23 février 2022,0
1955,5,Livraison super-rapide,01 mars 2022,0
1956,5,Matériel conforme à la commandeMatériel conforme à la commande Livraison rapide Site à conseiller,01 mars 2022,0
1957,5,Personnel très compétent très serviable…Personnel très compétent très serviable et efficace si toutes lors boites fonctionnaient ainsi comme la France se porterait mieux,01 mars 2022,0
1958,5,Service impeccable 👌 je recommande,01 mars 2022,0
1959,5,"PratiquePratique, solide et rapidement livré dans la campagne, donc RAS.",01 mars 2022,0
1960,5,ParfaitParfait. Bonne qualité et livraison rapide.,01 mars 2022,0
1961,5,carton market +++ravie du site carton market +++ seul le transporteur à revoir livre toujours le lendemain ou surlendemain sans explication,01 mars 2022,0
1962,5,"Livraison rapideLivraison rapide, rapport qualité prix super",01 mars 2022,0
1963,1,"Je suis déçue par la qualité des…Je suis déçue par la qualité des cartons. J'ai failli avoir un grave accident avec des cartons pas trop rempli qui se sont ""tassés"" la nuit et se sont déchirés. J'avais déjà commandé chez vous il y a 9 ans sans aucun problème. Nous ne somme pas à notre premier déménagement. Idem pour les rouleaux adhésives la qualité n'est pas au rendez-vous.TRES DEçUE PAR CE MATERIEL. J'ai du en racheter.Karina RÉHALA",01 mars 2022,1
1964,5,"Livraison rapideLivraison rapide, matériel de bonne qualité.",01 mars 2022,0
1965,5,Le matériel commandé est de très bonne…Le matériel commandé est de très bonne qualité. La commande est arrivée rapidement et en bon état,01 mars 2022,0
1966,5,Livraison tres rapideLivraison tres rapide. Efficacite. N hesiterai pas a refaore une commande si necessaire,15 février 2022,0
1967,5,"ParfaitRien à dire, c'était parfait.",22 février 2022,0
1968,5,"Qualité tres bienQualité tres bien, livraisons rapide",28 février 2022,0
1969,5,"Cmmande pasée et livréeJ'ai passé ma commande samedi matin , , et ma commande a été livrée mardi en cours de journée , j'ai absolument rien à reprocher à cette société , une commande sans problème ! J'aurai tellement aimé que d'autres commande passée sur le net se passe aussi bien n'est ce pas les sociétés de grosses consomations style ect ect",18 février 2022,0
1970,5,tres bien et vite livré.,28 février 2022,0
1971,5,livraison rapide tout est parfait,28 février 2022,0
1972,5,Excellent pour toutExcellent pour tout . Merci,28 février 2022,0
1973,5,Très bien livraison rapide bon état de…Très bien livraison rapide bon état de la marchandise aimabilite du livreur,28 février 2022,0
1974,5,RAS très BienRAS très bien,28 février 2022,0
1975,5,"super !super commande, bien reçue et vite!",28 février 2022,0
1976,5,Livraison très rapide et conforme.Livraison très rapide et conforme.Bravo,28 février 2022,0
1977,5,Rasles cartons semblent bien mai je ne les pas encore utiliséJe n' ai pas encore utilisé les cartons,28 février 2022,0
1978,5,Livraison rapideLivraison rapide. Colis en bon état,16 février 2022,0
1979,5,Livraison rapideLivraison rapide. Très bon rapport qualité prix.,28 février 2022,0
1980,5,Produits conformes et livraison rapideProduits conformes et livraison rapide. Merci,18 février 2022,0
1981,5,Parfait merci,28 février 2022,0
1982,5,"SuperSuper, je recommande fortement ce fournisseur pour tout ce qui est déménagement.",28 février 2022,0
1983,5,TRES BON SERVICE RAPIDE,26 février 2022,0
1984,5,Rien à redire,28 février 2022,0
1985,5,TOUT TOP DE CHEZ TOPTOUT TOP DE CHEZ TOPLIVRAISONUTILISATION ET FINALITE DES CARTONSSOLIDITEET TRES TRES PRATIQUES,26 février 2022,0
1986,5,Livraison rapide et soignéeLivraison rapide et soignée. Produit conforme à mes attentes. Montage très facile.,25 février 2022,0
1987,3,La livraison à été reportée 2 fois par…La livraison à été reportée 2 fois par le transporteur ce qui m’a fait perdre pratiquement une semaine,25 février 2022,0
1988,5,ras   parfaitras   parfait livraison rapide,25 février 2022,0
1989,5,"Conforme et rapideConforme et rapide, je suis satisfaite de mon achat.",25 février 2022,0
1990,5,"Cartons de bonnes qualitésCartons de bonnes qualités, envoi très rapide..!",19 février 2022,0
1991,5,Excellente prestation,25 février 2022,0
1992,5,Fiable et rapide !,24 février 2022,0
1993,5,"Livraison rapideLivraison rapide, produits conformes et très bonne qualité. Bravo",24 février 2022,0
1994,5,"J'ai commandé un pack déménagement…J'ai commandé un pack déménagement T2/T3 et j'en suis très content. La livraison c'est bien passé, RAS. Bons produits et des pack biens pensés pour les indécis comme moi. Je recommande.",24 février 2022,0
1995,5,Tres bons articles livrés rapidement...,24 février 2022,0
1996,5,"Prestation d'expédition de ma commande…Prestation d'expédition de ma commande cartons de déménagement rapide.Livraison en 72 heures, emballage un peu détérioré, mais sans dommage pour le contenu.Bravo pour cette commande et pour son délai de livraison.",24 février 2022,0
1997,5,"envoi rapide et serieuxenvoi rapide et serieux, livreur correcte",24 février 2022,0
1998,5,Parfait !Parfait ! Conforme à mes attentes et rapide.👍,24 février 2022,0
1999,4,"Bon site, et produits nombreuxSite facile d'accès,livraison rapide Satisfaite des produits commandés",10 février 2022,0
2000,5,Top a recommanderTop service Génial,24 février 2022,0
2001,5,"Excellent cartonsExcellent cartons, livraison parfait, tres rapide. Beaucooup d'information sur le progres de colis. Merci beaucoup. Reg Grattonj",24 février 2022,0
2002,5,"Au topAu top, bonne qualité et livraison rapide ! 😍",24 février 2022,0
2003,5,"Bonne expérience avec le siteBonne expérience avec le site, livraison dans les temps.",24 février 2022,0
2004,5,Très satisfaiteTrès satisfaiteCommande livrée en 2 joursIl manquait un colis mais le service après vente très réactifJe recommande,24 février 2022,0
2005,5,Tout bien !!Tout bien !! Sans problème,24 février 2022,0
2006,5,"ParfaitParfait, rapide, je recommande !",24 février 2022,0
2007,5,"Commande entièrement conforme à ma…Commande entièrement conforme à ma demande.Très bon rapport qualité / prix.Livraison très rapide, effectuée plus tôt que prévue.Parfait.",24 février 2022,0
2008,1,"MAUVAISE QUALITEMAUVAISE QUALITEBonjour, le film étirable noir que j'ai acheté se déchire dans tous les sens, c'est quasiment impossible de faire une palette manuellement. Je n'ai jamais vu une qualité de film aussi mauvaise.",24 février 2022,0
2009,4,Ras correctLes cartons sont corrects,24 février 2022,0
2010,5,Livraison rapide et de qualitéLivraison rapide et de qualité Les cartons sont au top Facile à repérer Le scotch est de bonne qualité et ça m’a surpris,23 février 2022,0
2011,5,"BienPour le moment, ravie de mes achats. Livraison rapide ! Cartons de qualité ! À voir après le déménagement !",23 février 2022,0
2012,5,Achat cartonsBon produit livré rapidement. Rien à redire,23 février 2022,0
2013,5,SatisfaitSatisfait par le service,23 février 2022,0
2014,5,Je suis entièrement satisfait de ma…Je suis entièrement satisfait de ma commande question qualité et rapidité de l’envoi Juste un petit bémol je devais avoir un rouleau de scotch qui malheureusement n’était pas dans le carton du colis,23 février 2022,0
2015,5,Très satisfaiteTrès satisfaite. Rapidité du traitement de la commande et très bon sens commercial suite à un soucis à la livraison (dû au transporteur),23 février 2022,0
2016,4,"Carton bienCarton bien , mais le collant pas top",23 février 2022,0
2017,5,"ParfaitParfait, envoie rapide, comme prévu. Merci",23 février 2022,0
2018,5,"Cartons de qualitéCartons de qualité, livraison ultra rapide",23 février 2022,0
2019,5,trés satisfait de la rapidité de…trés satisfait de la rapidité de livraison.excellents produits,23 février 2022,0
2020,5,Cartons de qualité pour envoi…Cartons de qualité pour envoi personnel. Livraison rapide avec respect des instructions.,22 février 2022,0
2021,4,"Pour la deuxième fois que je commandePour la deuxième fois que je commande, livraison rapide comme à la première fois.Continuez c'est très bien.",22 février 2022,0
2022,5,MA COMMANDE A ETE TRAITEE EFFICADEMENTMA COMMANDE A ETE TRAITEE EFFICADEMENT: DELAI DE LIVRAISON TRES RAPIDE.,22 février 2022,0
2023,4,Bon état général,22 février 2022,0
2024,5,Le service est au top!Le service est au top!La livraison ultra rapide. J'ai appelé pour rajouté une référence dans ma commande. Ca a été pris en compte très rapidement. Bravo,22 février 2022,0
2025,5,"ProfessionnelProfessionnel, accueil formidable et service clientèle de professionnels, marchandise de très bonne qualité et je recommande vivement.",09 février 2022,0
2026,1,"Mauvaise expérienceJ'ai commandé 2 cartoons grandes dimensions pour emballer des radiateurs électriques. Pour 8.90€ l'unité, je m'attendais à recevoir des cartons plus solides. La double cannelure est très mince et le carton tout mou ce qui rend impossible l''emballage d''objets lourds. Les cartons sont arrivés qui plus est pliés dans la longueur, donc cassés, ce qui réduit encore plus la rigidité. Première et dernière expérience!",16 février 2022,0
2027,5,Très réactif carton de bonne qualité,22 février 2022,0
2028,3,"Robustesse ok, qualité assemblage médiocreBonjour, la qualité des cartons est assez moyenne pour les simples cannelures, mais ca fait globalement le job. La qualité d'assemblage/collage est assez moyenne, avec des écarts de parfois presque 1 cm entre les deux pans d'un carton..",22 février 2022,0
2029,5,Efficace et rapide,22 février 2022,0
2030,5,"ParfaitParfait, rien à redire",22 février 2022,0
2031,5,Rapidité de la réception et conforme à…Rapidité de la réception et conforme à l'attendu.,21 février 2022,0
2032,5,Livraison très rapideLivraison très rapidePas de mauvaise surprise,21 février 2022,0
2033,5,Livré rapidementLivré rapidementCartons en tres bon etat a l'arrivéeque du positif,11 février 2022,0
2034,5,Très satisfaitDélais très rapide. Conforme à ma commande et prix compétitifs.Je suis très satisfait,17 février 2022,0
2035,5,ImpeccableImpeccable .livraison et matériel conforme,21 février 2022,0
2036,5,Merci à vous et au chauffeur pour son…Merci à vous et au chauffeur pour son amabilité et son professionnalisme,21 février 2022,0
2037,5,Très bienTrès bien conforme à la commande,21 février 2022,0
2038,4,Livraison rapide et conformeLivraison rapide et conforme Kit adapté à mes besoins,21 février 2022,0
2039,5,xxxxxxxService de livraison trés vite.,21 février 2022,0
2040,5,Très bienTrès bien . Livraison éclair,21 février 2022,0
2041,5,"Délai respectéDélai respecté, produits conformes, à recommander.",21 février 2022,0
2042,5,expédition très rapide !,21 février 2022,0
2043,5,beaucoup de choixbeaucoup de choix. des prix raisonnables. des délais courts pour la livraison,21 février 2022,0
2044,5,Rien de particulier.Rien de particulier.Les délais de livraison de 48h sont respectés,21 février 2022,0
2045,5,"parfaitparfait, tout était top produit rapidité, livraison",21 février 2022,0
2046,5,Toujours parfait .,21 février 2022,0
2047,5,très BIEN MERCItrès BIEN MERCI; Pour l'instant pas d'autre déménagement vue dommage,18 février 2022,0
2048,5,Livraison très rapide correspondant à…Livraison très rapide correspondant à ma commande,18 février 2022,0
2049,5,"ParfaitParfait, livraison rapide et soignée",18 février 2022,0
2050,5,Tes bien merci,18 février 2022,0
2051,5,"Entreprise très sérieuseEntreprise très sérieuse, malgré un tout petit souci qui a été résolu très vite et très bien.Je vous en remercie vivement.Cette entreprise je la recommande a tout le monde.Merci beaucoup",18 février 2022,0
2052,5,Livraison dans les délaisLivraison dans les délais Matériel livré de qualité Correspond à mon attente,18 février 2022,0
2053,5,SatisfaiteSatisfaite de mon achat,17 février 2022,0
